car_brand,car_name,year,km_driven,fuel,transmission,price,city
Skoda,Skoda Rapid1.0 TSI Ambition,2020,"38,988kms",Petrol,Manual,₹5.82 Lakh,bangalore
Maruti,Maruti Swift DzireAMT VXI,2018,"41,032kms",Petrol,Automatic,₹5.26 Lakh,bangalore
Renault,Renault KWIDRXT,2016,"48,861kms",Petrol,Manual,₹3.07 Lakh,bangalore
Honda,Honda JazzVX,2017,"1,10,412kms",Petrol,Manual,₹4.75 Lakh,bangalore
Honda,Honda AmazeS i-VTEC,2015,"64,083kms",Petrol,Manual,₹4.02 Lakh,bangalore
Tata,Tata ZestRevotron 1.2T XMS,2014,"76,499kms",Petrol,Manual,₹3.19 Lakh,bangalore
Hyundai,Hyundai AlcazarPlatinum 7-Seater Diesel BSVI,2022,"80,331kms",Diesel,Manual,₹13.99 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Style BSVI,2021,"45,878kms",Petrol,Manual,₹10.70 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"48,547kms",Petrol,Automatic,₹11.43 Lakh,bangalore
Hyundai,Hyundai i10Sportz,2013,"68,100kms",Petrol,Manual,₹2.85 Lakh,bangalore
Honda,Honda AmazeVX i DTEC,2018,"29,472kms",Diesel,Manual,₹6.20 Lakh,bangalore
Hyundai,Hyundai Verna1.6 SX VTVT AT,2017,"1,04,328kms",Petrol,Automatic,₹7.60 Lakh,bangalore
Nissan,Nissan MagniteTurbo CVT XV BSVI,2022,"27,479kms",Petrol,Automatic,₹6.90 Lakh,bangalore
Hyundai,Hyundai VenueSX Turbo iMT,2020,"58,065kms",Petrol,Manual,₹6.46 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi Plus,2017,"74,011kms",Diesel,Manual,₹6.80 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Ambition BSVI,2022,"32,356kms",Petrol,Manual,₹8.49 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZXI Plus AT,2022,"77,009kms",Petrol,Automatic,₹7.59 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi,2019,"28,376kms",Diesel,Manual,₹8.23 Lakh,bangalore
Honda,Honda BR-VStyle Edition S,2018,"84,091kms",Petrol,Manual,₹6.47 Lakh,bangalore
Maruti,Maruti Wagon RAMT VXI,2016,"51,228kms",Petrol,Automatic,₹3.50 Lakh,bangalore
Skoda,Skoda Rapid1.0 TSI Ambition,2020,"38,988kms",Petrol,Manual,₹5.82 Lakh,bangalore
Maruti,Maruti Swift DzireAMT VXI,2018,"41,032kms",Petrol,Automatic,₹5.26 Lakh,bangalore
Renault,Renault KWIDRXT,2016,"48,861kms",Petrol,Manual,₹3.07 Lakh,bangalore
Honda,Honda JazzVX,2017,"1,10,412kms",Petrol,Manual,₹4.75 Lakh,bangalore
Tata,Tata ZestRevotron 1.2T XMS,2014,"76,499kms",Petrol,Manual,₹3.19 Lakh,bangalore
Honda,Honda AmazeS i-VTEC,2015,"64,083kms",Petrol,Manual,₹4.02 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Style BSVI,2021,"45,878kms",Petrol,Manual,₹10.70 Lakh,bangalore
Hyundai,Hyundai AlcazarPlatinum 7-Seater Diesel BSVI,2022,"80,331kms",Diesel,Manual,₹13.99 Lakh,bangalore
Hyundai,Hyundai i10Sportz,2013,"68,100kms",Petrol,Manual,₹2.85 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"48,547kms",Petrol,Automatic,₹11.43 Lakh,bangalore
Mahindra,Mahindra XUV500W10 2WD,2015,"77,461kms",Diesel,Manual,₹8.38 Lakh,bangalore
Kia,Kia SeltosHTX Diesel AT,2021,"62,178kms",Diesel,Automatic,₹9.54 Lakh,bangalore
Honda,Honda Amaze 2nd GenVX CVT,2023,"32,339kms",Petrol,Automatic,₹7.13 Lakh,bangalore
Hyundai,Hyundai Verna1.6 SX VTVT AT,2017,"1,04,328kms",Petrol,Automatic,₹7.60 Lakh,bangalore
Hyundai,Hyundai VenueSX Turbo iMT,2020,"58,065kms",Petrol,Manual,₹6.46 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi Plus,2017,"74,011kms",Diesel,Manual,₹6.80 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Ambition BSVI,2022,"32,356kms",Petrol,Manual,₹8.49 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZXI Plus AT,2022,"77,009kms",Petrol,Automatic,₹7.59 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi,2019,"28,376kms",Diesel,Manual,₹8.23 Lakh,bangalore
Maruti,Maruti Wagon RAMT VXI,2016,"51,228kms",Petrol,Automatic,₹3.50 Lakh,bangalore
Skoda,Skoda Rapid1.0 TSI Ambition,2020,"38,988kms",Petrol,Manual,₹5.82 Lakh,bangalore
Maruti,Maruti Swift DzireAMT VXI,2018,"41,032kms",Petrol,Automatic,₹5.26 Lakh,bangalore
Renault,Renault KWIDRXT,2016,"48,861kms",Petrol,Manual,₹3.07 Lakh,bangalore
Honda,Honda JazzVX,2017,"1,10,412kms",Petrol,Manual,₹4.75 Lakh,bangalore
Honda,Honda AmazeS i-VTEC,2015,"64,083kms",Petrol,Manual,₹4.02 Lakh,bangalore
Tata,Tata ZestRevotron 1.2T XMS,2014,"76,499kms",Petrol,Manual,₹3.19 Lakh,bangalore
Hyundai,Hyundai AlcazarPlatinum 7-Seater Diesel BSVI,2022,"80,331kms",Diesel,Manual,₹13.99 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Style BSVI,2021,"45,878kms",Petrol,Manual,₹10.70 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"48,547kms",Petrol,Automatic,₹11.43 Lakh,bangalore
Hyundai,Hyundai i10Sportz,2013,"68,100kms",Petrol,Manual,₹2.85 Lakh,bangalore
Hyundai,Hyundai VenueSX Turbo iMT,2020,"58,065kms",Petrol,Manual,₹6.46 Lakh,bangalore
Hyundai,Hyundai VenueS,2021,"48,742kms",Petrol,Manual,₹6.30 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi Plus,2017,"74,011kms",Diesel,Manual,₹6.80 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Ambition BSVI,2022,"32,356kms",Petrol,Manual,₹8.49 Lakh,bangalore
Maruti,Maruti Baleno1.2 CVT Alpha,2020,"36,850kms",Petrol,Automatic,₹6.15 Lakh,bangalore
Maruti,Maruti ErtigaVXI AT,2021,"52,323kms",Petrol,Automatic,₹8.37 Lakh,bangalore
Honda,Honda AmazeVX i DTEC,2018,"29,472kms",Diesel,Manual,₹6.20 Lakh,bangalore
Honda,Honda BR-VStyle Edition S,2018,"84,091kms",Petrol,Manual,₹6.47 Lakh,bangalore
Hyundai,Hyundai Verna1.6 SX VTVT AT,2017,"1,04,328kms",Petrol,Automatic,₹7.60 Lakh,bangalore
Maruti,Maruti Wagon RAMT VXI,2016,"51,228kms",Petrol,Automatic,₹3.50 Lakh,bangalore
Skoda,Skoda Rapid1.0 TSI Ambition,2020,"38,988kms",Petrol,Manual,₹5.82 Lakh,bangalore
Maruti,Maruti Swift DzireAMT VXI,2018,"41,032kms",Petrol,Automatic,₹5.26 Lakh,bangalore
Renault,Renault KWIDRXT,2016,"48,861kms",Petrol,Manual,₹3.07 Lakh,bangalore
Honda,Honda JazzVX,2017,"1,10,412kms",Petrol,Manual,₹4.75 Lakh,bangalore
Tata,Tata ZestRevotron 1.2T XMS,2014,"76,499kms",Petrol,Manual,₹3.19 Lakh,bangalore
Honda,Honda AmazeS i-VTEC,2015,"64,083kms",Petrol,Manual,₹4.02 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Style BSVI,2021,"45,878kms",Petrol,Manual,₹10.70 Lakh,bangalore
Hyundai,Hyundai AlcazarPlatinum 7-Seater Diesel BSVI,2022,"80,331kms",Diesel,Manual,₹13.99 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"48,547kms",Petrol,Automatic,₹11.43 Lakh,bangalore
Hyundai,Hyundai i10Sportz,2013,"68,100kms",Petrol,Manual,₹2.85 Lakh,bangalore
Hyundai,Hyundai VenueSX Turbo iMT,2020,"58,065kms",Petrol,Manual,₹6.46 Lakh,bangalore
Hyundai,Hyundai VenueS,2021,"48,742kms",Petrol,Manual,₹6.30 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi Plus,2017,"74,011kms",Diesel,Manual,₹6.80 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Ambition BSVI,2022,"32,356kms",Petrol,Manual,₹8.49 Lakh,bangalore
Maruti,Maruti Baleno1.2 CVT Alpha,2020,"36,850kms",Petrol,Automatic,₹6.15 Lakh,bangalore
Maruti,Maruti ErtigaVXI AT,2021,"52,323kms",Petrol,Automatic,₹8.37 Lakh,bangalore
Honda,Honda AmazeVX i DTEC,2018,"29,472kms",Diesel,Manual,₹6.20 Lakh,bangalore
Honda,Honda BR-VStyle Edition S,2018,"84,091kms",Petrol,Manual,₹6.47 Lakh,bangalore
Hyundai,Hyundai Verna1.6 SX VTVT AT,2017,"1,04,328kms",Petrol,Automatic,₹7.60 Lakh,bangalore
Maruti,Maruti Wagon RAMT VXI,2016,"51,228kms",Petrol,Automatic,₹3.50 Lakh,bangalore
Skoda,Skoda Rapid1.0 TSI Ambition,2020,"38,988kms",Petrol,Manual,₹5.82 Lakh,bangalore
Maruti,Maruti Swift DzireAMT VXI,2018,"41,032kms",Petrol,Automatic,₹5.26 Lakh,bangalore
Renault,Renault KWIDRXT,2016,"48,861kms",Petrol,Manual,₹3.07 Lakh,bangalore
Honda,Honda JazzVX,2017,"1,10,412kms",Petrol,Manual,₹4.75 Lakh,bangalore
Tata,Tata ZestRevotron 1.2T XMS,2014,"76,499kms",Petrol,Manual,₹3.19 Lakh,bangalore
Honda,Honda AmazeS i-VTEC,2015,"64,083kms",Petrol,Manual,₹4.02 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Style BSVI,2021,"45,878kms",Petrol,Manual,₹10.70 Lakh,bangalore
Hyundai,Hyundai AlcazarPlatinum 7-Seater Diesel BSVI,2022,"80,331kms",Diesel,Manual,₹13.99 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"48,547kms",Petrol,Automatic,₹11.43 Lakh,bangalore
Hyundai,Hyundai i10Sportz,2013,"68,100kms",Petrol,Manual,₹2.85 Lakh,bangalore
Mahindra,Mahindra XUV500W10 2WD,2015,"77,461kms",Diesel,Manual,₹8.38 Lakh,bangalore
Kia,Kia SeltosHTX Diesel AT,2021,"62,178kms",Diesel,Automatic,₹9.54 Lakh,bangalore
Honda,Honda Amaze 2nd GenVX CVT,2023,"32,339kms",Petrol,Automatic,₹7.13 Lakh,bangalore
Hyundai,Hyundai Verna1.6 SX VTVT AT,2017,"1,04,328kms",Petrol,Automatic,₹7.60 Lakh,bangalore
Hyundai,Hyundai VenueSX Turbo iMT,2020,"58,065kms",Petrol,Manual,₹6.46 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi Plus,2017,"74,011kms",Diesel,Manual,₹6.80 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Ambition BSVI,2022,"32,356kms",Petrol,Manual,₹8.49 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZXI Plus AT,2022,"77,009kms",Petrol,Automatic,₹7.59 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi,2019,"28,376kms",Diesel,Manual,₹8.23 Lakh,bangalore
Maruti,Maruti Wagon RAMT VXI,2016,"51,228kms",Petrol,Automatic,₹3.50 Lakh,bangalore
Skoda,Skoda Rapid1.0 TSI Ambition,2020,"38,988kms",Petrol,Manual,₹5.82 Lakh,bangalore
Maruti,Maruti Swift DzireAMT VXI,2018,"41,032kms",Petrol,Automatic,₹5.26 Lakh,bangalore
Renault,Renault KWIDRXT,2016,"48,861kms",Petrol,Manual,₹3.07 Lakh,bangalore
Honda,Honda JazzVX,2017,"1,10,412kms",Petrol,Manual,₹4.75 Lakh,bangalore
Honda,Honda AmazeS i-VTEC,2015,"64,083kms",Petrol,Manual,₹4.02 Lakh,bangalore
Tata,Tata ZestRevotron 1.2T XMS,2014,"76,499kms",Petrol,Manual,₹3.19 Lakh,bangalore
Hyundai,Hyundai AlcazarPlatinum 7-Seater Diesel BSVI,2022,"80,331kms",Diesel,Manual,₹13.99 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Style BSVI,2021,"45,878kms",Petrol,Manual,₹10.70 Lakh,bangalore
Kia,Kia SeltosGTX Plus DCT,2020,"48,547kms",Petrol,Automatic,₹11.43 Lakh,bangalore
Hyundai,Hyundai i10Sportz,2013,"68,100kms",Petrol,Manual,₹2.85 Lakh,bangalore
Mahindra,Mahindra XUV500W10 2WD,2015,"77,461kms",Diesel,Manual,₹8.38 Lakh,bangalore
Kia,Kia SeltosHTX Diesel AT,2021,"62,178kms",Diesel,Automatic,₹9.54 Lakh,bangalore
Honda,Honda Amaze 2nd GenVX CVT,2023,"32,339kms",Petrol,Automatic,₹7.13 Lakh,bangalore
Hyundai,Hyundai Verna1.6 SX VTVT AT,2017,"1,04,328kms",Petrol,Automatic,₹7.60 Lakh,bangalore
Hyundai,Hyundai VenueSX Turbo iMT,2020,"58,065kms",Petrol,Manual,₹6.46 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi Plus,2017,"74,011kms",Diesel,Manual,₹6.80 Lakh,bangalore
Skoda,Skoda Kushaq1.0 TSI Ambition BSVI,2022,"32,356kms",Petrol,Manual,₹8.49 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZXI Plus AT,2022,"77,009kms",Petrol,Automatic,₹7.59 Lakh,bangalore
Maruti,Maruti Vitara BrezzaZDi,2019,"28,376kms",Diesel,Manual,₹8.23 Lakh,bangalore
Maruti,Maruti Wagon RAMT VXI,2016,"51,228kms",Petrol,Automatic,₹3.50 Lakh,bangalore
Skoda,Skoda Rapid1.0 TSI Ambition,2020,"38,988kms",Petrol,Manual,₹5.82 Lakh,bangalore
Maruti,Maruti Swift DzireAMT VXI,2018,"41,032kms",Petrol,Automatic,₹5.26 Lakh,bangalore
Renault,Renault KWIDRXT,2016,"48,861kms",Petrol,Manual,₹3.07 Lakh,bangalore
Honda,Honda JazzVX,2017,"1,10,412kms",Petrol,Manual,₹4.75 Lakh,bangalore
Honda,Honda AmazeS i-VTEC,2015,"64,083kms",Petrol,Manual,₹4.02 Lakh,bangalore
Tata,Tata ZestRevotron 1.2T XMS,2014,"76,499kms",Petrol,Manual,₹3.19 Lakh,bangalore
Hyundai,Hyundai AlcazarPlatinum 7-Seater Diesel BSVI,2022,"80,331kms",Diesel,Manual,₹13.99 Lakh,bangalore
